sampler,benchmark,subset,dir_idx,P1,delta_alpha_dead_norm_sq,delta_alpha_dead_max,is_revival
as,c5,S123,128,0.009386309102987525,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,129,0.05834311383471049,0.0,0.0,False
as,c5,S123,130,0.008788481496178065,9.99999949475751e-08,0.00029999999242136255,False
as,c5,S123,131,0.0015430631440385696,0.0,0.0,False
as,c5,S123,132,0.0038906876796372673,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,133,0.03043801111350331,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,134,0.01575455346979834,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,135,0.019207384016204743,1.600000210199512e-07,0.00040000002627493814,False
as,c5,S123,136,0.040022936458945876,1.700000205147087e-07,0.00040000002627493814,False
as,c5,S123,137,0.0019819974550246114,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,138,0.003765418964892433,0.0,0.0,False
as,c5,S123,139,0.02455435423318522,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,140,0.014392546837827468,0.0,0.0,False
as,c5,S123,141,0.008043610802063995,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,142,0.03921769613129436,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,143,0.013641509648653483,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,144,0.0029939037626645587,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,145,0.02322346885699517,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S123,146,0.014443775422685576,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S123,147,0.029916586533488953,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,148,0.014923882693157793,9.000000418396698e-08,0.00020000001677544788,False
as,c5,S123,149,0.014415234118878288,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,150,0.03032452971379098,8.999999545281759e-08,0.00029999999242136255,False
as,c5,S123,151,0.05019893366572728,0.0,0.0,False
as,c5,S123,152,0.006658121792286692,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,153,0.021584769960607444,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,154,0.014125714755493391,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S123,155,0.04147710895526325,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,156,0.029968038743027135,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S123,157,0.021320775162777864,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,158,0.0029188351515913383,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,159,0.019189850718970773,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,160,0.007344163262860093,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,161,0.03685982818264165,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S123,162,0.01935837966017061,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,163,0.012730196256323325,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,164,0.006411963365134397,0.0,0.0,False
as,c5,S123,165,0.004839530196954002,1.3000000216299702e-07,0.00029999999242136255,False
as,c5,S123,166,0.007101831935748123,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,167,0.025133772265020525,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S123,168,0.032750567332019274,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,169,0.0524363568562494,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,170,0.019948496195707776,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,171,0.005272757672003536,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,172,0.02852722620023451,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,173,0.013278295168036493,6.000000569969445e-08,0.00020000001677544788,False
as,c5,S123,174,0.010242641093607745,6.000000569969445e-08,0.00020000001677544788,False
as,c5,S123,175,0.0168177782403136,0.0,0.0,False
as,c5,S123,176,0.010203946985167021,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S123,177,0.00763327340624619,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,178,0.003271488617549039,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,179,0.00749847102377862,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,180,0.017028432710176275,2.999999848427253e-08,9.999999747378752e-05,False
as,c5,S123,181,0.03137082613203711,1.700000205147087e-07,0.00040000002627493814,False
as,c5,S123,182,0.004066883688572488,0.0,0.0,False
as,c5,S123,183,0.023562655414451,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,184,0.004257717306327322,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,185,0.026515096678664123,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,186,0.011466020653956547,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,187,0.00232682011839006,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,188,0.023919825334886808,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,189,0.009297824677680182,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,190,0.0092469701156665,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S123,191,0.013617533938615452,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,192,0.014263885457653487,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S123,193,0.018736378066740143,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S123,194,0.02349574008135096,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S123,195,0.005757363911787707,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,196,0.027368550456881167,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,197,0.009386648698195131,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S123,198,0.03380239956070727,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S123,199,0.01157796316833992,1.700000205147087e-07,0.00040000002627493814,False
as,c5,S014,0,0.02454219942747295,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,1,0.004893488242968488,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,2,0.0085757468645902,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,3,0.00634993158418547,2.9000003045890565e-07,0.0005000000237487257,False
as,c5,S014,4,0.031168959505062956,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S014,5,0.07544307448560357,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,6,0.04049137145350596,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,7,0.0443672509186199,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,8,0.01838598717669174,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,9,0.011940796681826214,8.999999545281759e-08,0.00019999999494757503,False
as,c5,S014,10,0.018361311531632056,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,11,0.045034516691469434,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,12,0.0035906730771539516,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,13,0.07351339654205526,1.3000001525972087e-07,0.0003000000142492354,False
as,c5,S014,14,0.04054482707163334,0.0,0.0,False
as,c5,S014,15,0.007032481702003679,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,16,0.036501520650927884,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,17,0.013500462159351627,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,18,0.02467392665308489,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,19,0.0025948256322544695,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,20,0.04896581691352367,0.0,0.0,False
as,c5,S014,21,0.026798994374193627,2.4999998736893774e-07,0.00039999998989515007,False
as,c5,S014,22,0.010848907405866158,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,23,0.01158803841644749,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,24,0.016863179769692125,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,25,0.01738661144160142,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,26,0.07074603668466443,2.600000232434837e-07,0.0005000000237487257,False
as,c5,S014,27,0.02388044390914365,1.099999944423326e-07,0.00029999999242136255,False
as,c5,S014,28,0.005276776116808833,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,29,0.020923304073220152,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,30,0.006323602998212664,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,31,0.018548546399006226,1.4000001475447838e-07,0.0003000000142492354,False
as,c5,S014,32,0.05515265513447685,3.3000001243082886e-07,0.00040000002627493814,False
as,c5,S014,33,0.010700590908962113,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,34,0.016344600153004648,0.0,0.0,False
as,c5,S014,35,0.04362103637319433,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,36,0.01963633308053977,9.99999949475751e-08,0.00029999999242136255,False
as,c5,S014,37,0.030844907637325832,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,38,0.032912242542224704,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,39,0.02512434990627753,1.700000205147087e-07,0.00040000002627493814,False
as,c5,S014,40,0.04753454172059719,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,41,0.020751129182535806,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,42,0.009379465931983078,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,43,0.005582312926112081,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,44,0.015351642074972915,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,45,0.006111254338635263,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,46,0.04118839002870118,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,47,0.08957654794889482,1.1000000753905646e-07,0.0003000000142492354,False
as,c5,S014,48,0.02072635963212906,2.500000237487262e-07,0.0005000000237487257,False
as,c5,S014,49,0.05922635419662856,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,50,0.04751849872591993,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,51,0.01594188905552437,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,52,0.05089827635342772,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,53,0.035441392517864184,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,54,0.0770946751131587,2.9000002900371427e-07,0.0005000000310246833,False
as,c5,S014,55,0.00856490437047978,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,56,0.027951150493245223,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,57,0.010144522404121744,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,58,0.05831189008725414,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,59,0.006748159227792712,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,60,0.029066687036885013,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,61,0.012951271406856904,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,62,0.012907734159989559,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,63,0.08428442036320666,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,64,0.009952284866055379,1.099999944423326e-07,0.00029999999242136255,False
as,c5,S014,65,0.008053857602632775,1.3000001525972087e-07,0.0003000000142492354,False
as,c5,S014,66,0.014818330162517669,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,67,0.03135223748656381,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,68,0.04725176003530214,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,69,0.06920971413654298,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,70,0.01890457448836014,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,71,0.012888468551266897,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,72,0.02316475777098458,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,73,0.02232767245414743,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,74,0.04138396233891626,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,75,0.006607541972480249,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,76,0.1270756746919251,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,77,0.013318296322610421,3.0000002995366316e-07,0.0005000000237487257,False
as,c5,S014,78,0.03995882934879592,1.3000001525972087e-07,0.0003000000142492354,False
as,c5,S014,79,0.12718112419585395,9.99999949475751e-08,0.00029999999242136255,False
as,c5,S014,80,0.012638319712383236,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,81,0.039546089989920805,2.0000001899898124e-07,0.00040000002627493814,False
as,c5,S014,82,0.04779378406206342,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,83,0.02370556560123441,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,84,0.037387495233649135,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,85,0.010272939272419535,2.999999848427253e-08,9.999999747378752e-05,False
as,c5,S014,86,0.001752128522434532,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,87,0.018798293222413123,0.0,0.0,False
as,c5,S014,88,0.07257306411266927,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,89,0.005540383660870248,2.5000003102468423e-07,0.0005000000310246833,False
as,c5,S014,90,0.07218567920917121,1.3000001525972087e-07,0.0003000000142492354,False
as,c5,S014,91,0.0726608781253035,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,92,0.0398876681087313,1.8000002000946622e-07,0.00040000002627493814,False
as,c5,S014,93,0.012129809588734133,1.3000001525972087e-07,0.0003000000142492354,False
as,c5,S014,94,0.04830856847291579,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,95,0.03790073867322917,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,96,0.029525012829037224,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,97,0.030026923854739835,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,98,0.006596801855612284,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,99,0.013787572103086858,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,100,0.02452020017846644,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,101,0.01523297281744999,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,102,0.013344822689801276,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,103,0.039434954515376375,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,104,0.051860454700009544,1.8000000400235902e-07,0.0003000000142492354,False
as,c5,S014,105,0.04270008378955754,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,106,0.0160566475220312,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,107,0.009933601503566024,2.999999848427253e-08,9.999999747378752e-05,False
as,c5,S014,108,0.010174658740132144,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,109,0.004970907743449516,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,110,0.016496743172941024,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,111,0.0017982398899366672,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,112,0.04637838446729074,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,113,0.028197162549453425,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,114,0.04342831564817789,0.0,0.0,False
as,c5,S014,115,0.0064988172389284955,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,116,0.006165792516869714,0.0,0.0,False
as,c5,S014,117,0.06466369914207462,1.2999999343184763e-07,0.00029999999242136255,False
as,c5,S014,118,0.02441859570830229,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,119,0.01588825159235421,0.0,0.0,False
as,c5,S014,120,0.013078330133422241,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,121,0.014712447787575002,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,122,0.054033651983096204,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,123,0.034743272448336936,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,124,0.05254057298956468,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S014,125,0.017633780119816946,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,126,0.005590332514085276,2.500000237487262e-07,0.0005000000237487257,False
as,c5,S014,127,0.011806345400593273,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,128,0.018538389678572118,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S014,129,0.014293045252015418,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,130,0.009271570352309936,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,131,0.009146668765741196,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,132,0.040828091663461234,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,133,0.014568747991980671,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,134,0.022751839974418316,1.6999999141087766e-07,0.00039999998989515007,False
as,c5,S014,135,0.06535048637142654,1.5999999191612015e-07,0.00039999998989515007,False
as,c5,S014,136,0.047960557963502654,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,137,0.05225984490395035,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,138,0.023013128017782946,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,139,0.03882062001245867,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,140,0.07610690207288553,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,141,0.04015474481834189,1.2999999343184763e-07,0.00029999999242136255,False
as,c5,S014,142,0.004342277984873363,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,143,0.014666681293859255,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,144,0.029097700310800063,1.1000000753905646e-07,0.0003000000142492354,False
as,c5,S014,145,0.025636701749235727,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S014,146,0.04677490010198199,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,147,0.03714030767517988,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,148,0.02291640622357909,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,149,0.024076433231768078,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,150,0.02619421910441997,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,151,0.01923983952146682,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,152,0.016184760492209533,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,153,0.012056540530309575,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,154,0.044593026396310964,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,155,0.016699848555862446,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S014,156,0.008704264700512795,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,157,0.028095219938481023,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,158,0.029421800187601547,2.4999998736893774e-07,0.00039999998989515007,False
as,c5,S014,159,0.036708573876151604,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,160,0.025775132866579953,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,161,0.02782965954309293,1.2999999343184763e-07,0.00029999999242136255,False
as,c5,S014,162,0.029467778981236734,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,163,0.016439401783687572,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,164,0.04419830540744988,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,165,0.018287858545587368,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,166,0.03815240709668069,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,167,0.03447808758170868,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,168,0.005862992113667133,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,169,0.03671047055398867,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,170,0.03941604691591056,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,171,0.033758470870197926,0.0,0.0,False
as,c5,S014,172,0.028759505033385722,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,173,0.020393046561782285,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,174,0.0390864266698909,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,175,0.04840929569521177,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S014,176,0.05864532377646583,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S014,177,0.01570444597647338,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,178,0.011143029082400063,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S014,179,0.04656023786451442,8.999999545281759e-08,0.00029999999242136255,False
as,c5,S014,180,0.016808580882065143,5.999999696854506e-08,0.00019999999494757503,False
as,c5,S014,181,0.01862070723596753,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,182,0.04375533412083405,2.999999848427253e-08,9.999999747378752e-05,False
as,c5,S014,183,0.0388559518635102,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,184,0.13917465247234578,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S014,185,0.07066243309537822,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,186,0.022972257967122003,1.9999999862629959e-07,0.00039999998989515007,False
as,c5,S014,187,0.02321103810184468,1.5999999191612015e-07,0.00039999998989515007,False
as,c5,S014,188,0.0395222297310338,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S014,189,0.011693932405663873,1.7999999090563517e-07,0.00039999998989515007,False
as,c5,S014,190,0.014513980633839537,9.99999949475751e-08,0.00029999999242136255,False
as,c5,S014,191,0.03408982747499067,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S014,192,0.0513868722999714,4.999999747378755e-08,0.00019999999494757503,False
as,c5,S014,193,0.03563251283870977,1.1000000753905646e-07,0.0003000000142492354,False
as,c5,S014,194,0.020081210586245107,1.2999999343184763e-07,0.00029999999242136255,False
as,c5,S014,195,0.002823079541907646,1.9999999862629959e-07,0.00039999998989515007,False
as,c5,S014,196,0.039703905947972545,0.0,0.0,False
as,c5,S014,197,0.01630579064531264,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S014,198,0.024612045055484033,1.999999898951502e-08,9.999999747378752e-05,False
as,c5,S014,199,0.028977515494036196,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S1234,0,0.004496435841918355,2.0000003355089954e-08,0.00010000001930166036,False
as,c5,S1234,1,0.018701848722041177,1.4000000602332899e-07,0.0003000000142492354,False
as,c5,S1234,2,0.017488582176887577,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S1234,3,0.03554972280333459,1.0000001240987388e-07,0.0003000000142492354,False
as,c5,S1234,4,0.007980748635379314,3.000000255880887e-07,0.0005000000237487257,False
as,c5,S1234,5,0.026572172071950263,2.0000003355089954e-08,0.00010000001930166036,False
as,c5,S1234,6,0.014831567340077527,5.000000183936248e-08,0.00019999999494757503,False
as,c5,S1234,7,0.021481958049717833,1.699999957764526e-07,0.00039999998989515007,False
as,c5,S1234,8,0.02283959769320245,3.0000002849847464e-08,0.00010000001930166036,False
as,c5,S1234,9,0.027277054296550887,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S1234,10,0.022326047143455527,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S1234,11,0.028727627064880835,1.799999865400612e-07,0.00039999998989515007,False
as,c5,S1234,12,0.01692007435323103,8.000000177882623e-08,0.00020000000949949026,False
as,c5,S1234,13,0.038637822257286646,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S1234,14,0.016976070220618568,1.9999996661208726e-07,0.0003999999607913196,False
as,c5,S1234,15,0.013195952385255168,6.000000569969445e-08,0.00020000001677544788,False
as,c5,S1234,16,0.0278435711652819,4.0000003799796195e-08,0.00020000000949949026,False
as,c5,S1234,17,0.0175054223192692,1.4000000602332899e-07,0.0003000000142492354,False
as,c5,S1234,18,0.025294830257846117,8.000000468920947e-08,0.00020000001677544788,False
as,c5,S1234,19,0.012400870293888148,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S1234,20,0.029105420958354444,3.599999643489727e-07,0.0005999999702908099,False
as,c5,S1234,21,0.003200597737395583,1.0000001240987388e-07,0.0003000000142492354,False
as,c5,S1234,22,0.001957083815411352,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S1234,23,0.028061383667785777,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S1234,24,0.008731635703925348,8.000000177882623e-08,0.00020000000949949026,False
as,c5,S1234,25,0.018517312236061116,4.000000671017943e-08,0.00020000001677544788,False
as,c5,S1234,26,0.008492433251123657,1.0000000367872497e-07,0.0003000000142492354,False
as,c5,S1234,27,0.0039799319405929056,1.1000000317348248e-07,0.0003000000142492354,False
as,c5,S1234,28,0.011024889065628487,1.9999994623941038e-08,9.999999747378752e-05,False
as,c5,S1234,29,0.015326435079219663,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S1234,30,0.019571183700323673,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S1234,31,0.03304934852303995,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S1234,32,0.01249152962392327,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S1234,33,0.013189522548364039,9.000000418396698e-08,0.00020000001677544788,False
as,c5,S1234,34,0.03498643570485001,6.000000133411999e-08,0.00019999999494757503,False
as,c5,S1234,35,0.010637307854983192,1.0000001240987388e-07,0.0003000000142492354,False
as,c5,S1234,36,0.012195900256857385,6.000000133411999e-08,0.00019999999494757503,False
as,c5,S1234,37,0.01502073312617449,1.4000001475447838e-07,0.0003000000142492354,False
as,c5,S1234,38,0.020265315696913602,1.0000001240987388e-07,0.0003000000142492354,False
as,c5,S1234,39,0.05771935719066732,1.1000001190463139e-07,0.0003000000142492354,False
as,c5,S1234,40,0.004377019551737248,1.200000026682395e-07,0.00020000001677544788,False
as,c5,S1234,41,0.02911223751804573,1.4000000602332899e-07,0.0003000000142492354,False
as,c5,S1234,42,0.0028226160386548146,1.9999999571591635e-07,0.00039999998989515007,False
as,c5,S1234,43,0.002428142761636991,2.0000003355089954e-08,0.00010000001930166036,False
as,c5,S1234,44,0.02743115128855334,2.500000237487262e-07,0.0005000000237487257,False
as,c5,S1234,45,0.014341639515529095,9.000000127358374e-08,0.00020000000949949026,False
as,c5,S1234,46,0.021091026912383314,5.000000620493694e-08,0.00020000001677544788,False
as,c5,S1234,47,0.007143966307026858,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S1234,48,0.10810312305972912,9.000000854954144e-08,0.0003000000142492354,False
as,c5,S1234,49,0.05442748798654793,2.999999411869855e-08,9.999999747378752e-05,False
as,c5,S1234,50,0.015773090149945348,1.3000001234933763e-07,0.0003000000142492354,False
as,c5,S1234,51,0.002755411272391939,9.99999949475751e-09,9.999999747378752e-05,False
as,c5,S1234,52,0.02839478042311748,3.999999797903004e-08,0.00019999999494757503,False
as,c5,S1234,53,0.058318331953446434,1.4000001475447838e-07,0.0003000000142492354,False
as,c5,S1234,54,0.019882173928794145,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S1234,55,0.02041277801962133,4.9999993108213566e-08,0.00019999999494757503,False
as,c5,S1234,56,0.03609305514933362,6.899999695038431e-07,0.0007999999797903001,False
as,c5,S1234,57,0.012974818170114304,1.0000000804429895e-07,0.0003000000142492354,False
as,c5,S1234,58,0.014244952352051768,9.000000854954144e-08,0.0003000000142492354,False
